18614524 2010-05-31+12:31:36.0000000000 2013-04-01+18:38:52.9793892760 669395492 653712 joel:storageadmin -rwxrwxr-x Part2.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/UFC.114.Rampage.vs.Evans.DSR.XviD
18614501 2010-12-24+19:45:40.0000000000 2013-04-01+18:38:52.9793892760 194899968 190332 joel:storageadmin -rwxrwxr-x aaf-bb.s03e05.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Bully.Beatdown.S03E05.HDTV.XviD-aAF [NO-RAR] - [ www.torrentday.com ]
18614596 2011-01-02+14:02:05.0000000000 2013-04-01+18:38:52.9793892760 390848512 381688 joel:storageadmin -rwxrwxr-x aaf-ufc125cd.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/UFC.125.Countdown.HDTV.XviD-aAF [NO-RAR] - [ www.torrentday.com ]
18614550 2010-12-21+23:29:26.0000000000 2013-04-01+18:38:52.9793892760 621968862 607396 joel:storageadmin -rwxrwxr-x Pacquiao VS Margarito 13-11-2010 HDTV X264 Angelykarenz.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Pacquiao VS Margarito 13-11-2010 HDTV X264 Angelykarenz
18614591 2010-10-26+19:26:26.0000000000 2013-04-01+18:38:52.9833892770 1566955520 1530236 joel:storageadmin -rwxrwxr-x ufc.121.ppv.hdtv.xvid-kyr.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/UFC.121.PPV.HDTV.XviD-KYR [NO-RAR] - [ www.torrentday.com ]
18614468 2010-12-03+11:48:13.0000000000 2013-04-01+18:38:52.9833892770 782972928 764628 joel:storageadmin -rwxrwxr-x The.Ultimate.Fighter.S12E11-12.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614463 2010-11-22+16:49:35.0000000000 2013-04-01+18:38:52.9833892770 390959104 381796 joel:storageadmin -rwxrwxr-x The.Ultimate.Fighter.S12E10.HDTV.XviD-aAF.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614484 2010-12-24+19:49:45.0000000000 2013-04-01+18:38:52.9833892770 194779136 190216 joel:storageadmin -rwxrwxr-x aaf-bb.s03e01.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Bully.Beatdown.S03E01.HDTV.XviD-aAF [NO-RAR] - [ www.torrentday.com ]
18614455 2010-11-22+17:00:32.0000000000 2013-04-01+18:38:52.9833892770 390981632 381820 joel:storageadmin -rwxrwxr-x The.Ultimate.Fighter.S12E08.HDTV.XviD-aAF.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614464 2010-06-20+01:42:32.0000000000 2013-04-01+18:38:52.9833892770 391030784 381868 joel:storageadmin -rwxrwxr-x The.Ultimate.Fighter.S11E09.HDTV.XviD-aAF.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614520 2010-11-24+00:05:27.0000000000 2013-04-01+18:38:52.9833892770 734551582 717340 joel:storageadmin -rwxrwxr-x Fedor Emelianenko's MMA Seminar(Ru with Eng subs)DVD rip.XviD.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Fedor Emelianenko's MMA Seminar(Ru with Eng subs)DVD rip.XviD.avi
18614494 2010-11-20+20:35:32.0000000000 2013-04-01+18:38:52.9833892770 194625536 190064 joel:storageadmin -rwxrwxr-x aaf-bb.s03e03.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Bully.Beatdown.S03E03.HDTV.XviD-aAF - { www.SceneTime.com }
18614496 2010-12-24+20:14:13.0000000000 2013-04-01+18:38:52.9833892770 194674688 190112 joel:storageadmin -rwxrwxr-x aaf-bb.s03e04.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Bully.Beatdown.S03E04.HDTV.XviD-aAF [NO-RAR] - [ www.torrentday.com ]
18614465 2010-06-20+01:41:26.0000000000 2013-04-01+18:38:52.9843892770 390907904 381748 joel:storageadmin -rwxrwxr-x The.Ultimate.Fighter.S11E10.HDTV.XviD-aAF.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614623 2010-11-09+04:39:14.0000000000 2013-04-01+18:38:52.9843892770 1612256392 1574476 joel:storageadmin -rwxrwxr-x Strikeforce Carano Vs Santos HDTVRip [A Release-Lounge H264].mp4; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Strikeforce Carano Vs Santos HDTVRip [A Release-Lounge H264]
18614456 2010-06-20+01:52:14.0000000000 2013-04-01+18:38:52.9843892770 390985728 381824 joel:storageadmin -rwxrwxr-x The.Ultimate.Fighter.S11E07.HDTV.XviD-aAF.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614458 2010-05-26+05:51:28.0000000000 2013-04-01+18:38:52.9843892770 292819210 285960 joel:storageadmin -rwxrwxr-x UFC 113 Post Fight Press Conference-Bm.AVI; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614581 2010-11-22+07:58:26.0000000000 2013-04-01+18:38:52.9843892770 1566300446 1529596 joel:storageadmin -rwxrwxr-x ufc123-w4f.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/UFC.123.HDTV.XviD-W4F
18614471 2010-06-14+02:37:58.0000000000 2013-04-01+18:38:52.9843892770 579889152 566304 joel:storageadmin -rwxrwxr-x ufc.115.preliminary.fights.hdtv.xvid-kyr.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/UFC.115.Preliminary.Fights.HDTV.XviD-KYR [NO-RAR] - [ www.torrentday.com ]
18614489 2010-12-24+19:46:25.0000000000 2013-04-01+18:38:52.9843892770 194668544 190108 joel:storageadmin -rwxrwxr-x aaf-bb.s03e02.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Bully.Beatdown.S03E02.HDTV.XviD-aAF [NO-RAR] - [ www.torrentday.com ]
18614479 2010-12-16+11:14:31.0000000000 2013-04-01+18:38:53.0113892780 1567055872 1530332 joel:storageadmin -rwxrwxr-x The.Ultimate.Fighter.S12E13.Finale.HDTV.XviD-aAF.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614617 2011-01-02+08:36:13.0000000000 2013-04-01+18:38:53.0113892780 585575624 571856 joel:storageadmin -rwxrwxr-x UFC125cd2.avi; 9 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/UFC.125.Resolution.PPV.CD2.DSR.XviD-SATHACK/CD2
18614466 2010-06-20+01:52:12.0000000000 2013-04-01+18:38:53.0113892780 783220736 764868 joel:storageadmin -rwxrwxr-x The.Ultimate.Fighter.S11E11-12.HDTV.XviD-aAF.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA
18614560 2010-11-23+21:08:21.0000000000 2013-04-01+18:38:53.0113892780 430203288 420128 joel:storageadmin -rwxrwxr-x Randy Couture - Vol 4 - Takedowns for Grappling (45m06).mpg; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Randy Couture
18614557 2010-11-23+20:59:48.0000000000 2013-04-01+18:38:53.0113892780 341558280 333556 joel:storageadmin -rwxrwxr-x Randy Couture - Vol 1 - Clinch Fighting.mpg; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Randy Couture
18614559 2010-11-23+21:05:53.0000000000 2013-04-01+18:38:53.0113892780 399370104 390012 joel:storageadmin -rwxrwxr-x Randy Couture - Vol 2 - Clinch Takedowns.mpg; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Randy Couture
18614558 2010-11-23+21:04:41.0000000000 2013-04-01+18:38:53.0113892780 334623464 326784 joel:storageadmin -rwxrwxr-x Randy Couture - Vol 3 - Closing the Distance.mpg; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Randy Couture
18614535 2010-11-23+18:17:42.0000000000 2013-04-01+18:38:53.0113892780 502702116 490924 joel:storageadmin -rwxrwxr-x Mark Kerr - Smashing Machine 1of2.mpg; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Mark Kerr - Smashing Machine
18614536 2010-11-23+18:17:38.0000000000 2013-04-01+18:38:53.0113892780 463807652 452940 joel:storageadmin -rwxrwxr-x Mark.Kerr - Smashing.Machine.2of2.mpg; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/MMA/Mark Kerr - Smashing Machine
18614050 2010-11-11+08:51:36.0000000000 2013-04-01+18:38:53.0113892780 183470786 179172 joel:storageadmin -rwxrwxr-x American.Dad.S06E02.HDTV.XviD-LOL.avi; 6 /media/Scarydoor/mystuff/incoming/moovyzzz/george
18614186 2010-11-10+22:17:26.0000000000 2013-04-01+18:38:53.0123892780 183627398 179324 joel:storageadmin -rwxrwxr-x South.Park.S14E12.HDTV.XviD-FEVER.avi; 6 /media/Scarydoor/mystuff/incoming/moovyzzz/george
18614303 2010-11-04+11:33:48.0000000000 2013-04-01+18:38:53.0123892780 104627828 102176 joel:storageadmin -rwxrwxr-x childrens.hospital.us.s01e03.hdtv.xvid-2hd.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Childrens Hospital/Childrens.Hospital.US.S01E03.HDTV.XviD-2HD [NO-RAR] - [ www.torrentday.com ]
18614281 2010-11-04+11:39:28.0000000000 2013-04-01+18:38:53.0163892780 104833828 102380 joel:storageadmin -rwxrwxr-x childrens.hospital.us.s01e04.hdtv.xvid-2hd.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Childrens Hospital/Childrens.Hospital.US.S01E04.HDTV.XviD-2HD [NO-RAR] - [ www.torrentday.com ]
18614297 2010-11-04+11:35:52.0000000000 2013-04-01+18:38:53.0163892780 104639786 102188 joel:storageadmin -rwxrwxr-x childrens.hospital.us.s01e02.hdtv.xvid-2hd.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Childrens Hospital/Childrens.Hospital.US.S01E02.HDTV.XviD-2HD [NO-RAR] - [ www.torrentday.com ]
18614291 2010-11-04+11:32:08.0000000000 2013-04-01+18:38:53.0163892780 104634116 102184 joel:storageadmin -rwxrwxr-x childrens.hospital.s01e01.hdtv.xvid-2hd.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Childrens Hospital/Childrens.Hospital.S01E01.HDTV.XviD-2HD [NO-RAR] - [ www.torrentday.com ]
18614286 2010-11-04+11:38:16.0000000000 2013-04-01+18:38:53.0163892780 104716208 102264 joel:storageadmin -rwxrwxr-x childrens.hospital.us.s01e05.hdtv.xvid-2hd.avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Childrens Hospital/Childrens.Hospital.US.S01E05.HDTV.XviD-2HD [NO-RAR] - [ www.torrentday.com ]
18614373 2010-12-17+07:22:04.0000000000 2013-04-01+18:38:53.0173892780 1746491649 1705564 joel:storageadmin -rwxrwxr-x Machete 2010 Uncut.mp4; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Machete 2010 Uncut Bluray 720p H264 AAC
18614188 2010-11-22+15:41:27.0000000000 2013-04-01+18:38:53.0173892780 183461280 179164 joel:storageadmin -rwxrwxr-x blue.mountain.state.s02e06.hdtv.xvid-fqm.avi; 6 /media/Scarydoor/mystuff/incoming/moovyzzz/george
18614088 2002-04-28+06:56:26.0000000000 2013-04-01+18:38:53.0173892780 127408652 124424 joel:storageadmin -rwxrwxr-x Invader ZIM 1x16b - Lice.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614057 2002-12-16+17:52:36.0000000000 2013-04-01+18:38:53.0173892780 195235840 190660 joel:storageadmin -rwxrwxr-x Invader ZIM Sx02 - The Most Horrible Christmas Ever.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614054 2003-09-27+13:25:12.0000000000 2013-04-01+18:38:53.0173892780 93360128 91172 joel:storageadmin -rwxrwxr-x Invader ZIM 2x04b - ZIM Eats Waffles.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614066 2001-11-15+17:13:56.0000000000 2013-04-01+18:38:53.0173892780 134148252 131008 joel:storageadmin -rwxrwxr-x Invader ZIM 1x05a - Attack of the Saucer Morons.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614086 2002-04-22+09:58:16.0000000000 2013-04-01+18:38:53.0173892780 127241324 124260 joel:storageadmin -rwxrwxr-x Invader ZIM 1x15b - The Sad, Sad Tale of Chickenfoot.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614092 2002-10-28+01:41:28.0000000000 2013-04-01+18:38:53.0173892780 131329240 128252 joel:storageadmin -rwxrwxr-x Invader ZIM 1x19a - Hobo 13.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614064 2001-12-15+09:44:36.0000000000 2013-04-01+18:38:53.0173892780 128856504 125840 joel:storageadmin -rwxrwxr-x Invader ZIM 1x04a - Germs.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614053 2003-09-27+02:03:56.0000000000 2013-04-01+18:38:53.0173892780 99768320 97432 joel:storageadmin -rwxrwxr-x Invader ZIM 2x04a - Mortos Der Soulstealer.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614073 2001-10-06+02:56:08.0000000000 2013-04-01+18:38:53.0173892780 128328956 125324 joel:storageadmin -rwxrwxr-x Invader ZIM 1x08b - Bad, Bad Rubber Piggy.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614063 2001-09-24+04:45:40.0000000000 2013-04-01+18:38:53.0173892780 123585672 120692 joel:storageadmin -rwxrwxr-x Invader ZIM 1x03b - Nanozim.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614065 2001-12-15+11:30:00.0000000000 2013-04-01+18:38:53.0173892780 118345052 115572 joel:storageadmin -rwxrwxr-x Invader ZIM 1x04b - Dark Harvest.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614062 2001-09-24+04:01:14.0000000000 2013-04-01+18:38:53.0173892780 129033128 126012 joel:storageadmin -rwxrwxr-x Invader ZIM 1x03a - Bestest Friend.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614059 2001-11-27+16:52:02.0000000000 2013-04-01+18:38:53.0173892780 254478000 248516 joel:storageadmin -rwxrwxr-x Invader ZIM 1x01 - The Nightmare Begins.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614095 2004-01-06+02:46:46.0000000000 2013-04-01+18:38:53.0173892780 100489216 98136 joel:storageadmin -rwxrwxr-x Invader ZIM 2x02b - Dibship Rising.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614061 2001-11-28+14:03:10.0000000000 2013-04-01+18:38:53.0173892780 128661288 125648 joel:storageadmin -rwxrwxr-x Invader ZIM 1x02b - Walk of Doom.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614085 2002-04-22+08:14:44.0000000000 2013-04-01+18:38:53.0173892780 125523888 122584 joel:storageadmin -rwxrwxr-x Invader ZIM 1x15a - Abducted.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614060 2001-11-28+13:14:32.0000000000 2013-04-01+18:38:53.0173892780 125842276 122896 joel:storageadmin -rwxrwxr-x Invader ZIM 1x02a - Parent Teacher Night.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614075 2001-09-05+06:22:06.0000000000 2013-04-01+18:38:53.0173892780 123067420 120184 joel:storageadmin -rwxrwxr-x Invader ZIM 1x09b - Rise of the Zitboy.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614072 2001-10-06+01:39:30.0000000000 2013-04-01+18:38:53.0173892780 124303788 121392 joel:storageadmin -rwxrwxr-x Invader ZIM 1x08a - Invasion of the Idiot Dog Brain.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614079 2001-09-29+19:46:00.0000000000 2013-04-01+18:38:53.0173892780 127648024 124660 joel:storageadmin -rwxrwxr-x Invader ZIM 1x11b - Game Slave 2.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614093 2002-11-14+08:33:18.0000000000 2013-04-01+18:38:53.0173892780 278222852 271704 joel:storageadmin -rwxrwxr-x Invader ZIM 1x19b - Walk For Your Lives.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614070 2001-11-16+07:01:22.0000000000 2013-04-01+18:38:53.0173892780 131712700 128628 joel:storageadmin -rwxrwxr-x Invader ZIM 1x07a - A Room With a Moose.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614055 2003-12-05+22:39:52.0000000000 2013-04-01+18:38:53.0173892780 193243136 188716 joel:storageadmin -rwxrwxr-x Invader ZIM 2x05 - Gaz Taster of Pork.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614074 2001-09-05+05:19:06.0000000000 2013-04-01+18:38:53.0173892780 130432176 127376 joel:storageadmin -rwxrwxr-x Invader ZIM 1x09a - Planet Jackers.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614097 2003-09-27+16:31:34.0000000000 2013-04-01+18:38:53.0173892780 97513472 95228 joel:storageadmin -rwxrwxr-x Invader ZIM 2x03b - The Voting Of The Doomed.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614094 2004-01-06+01:52:52.0000000000 2013-04-01+18:38:53.0173892780 100210688 97864 joel:storageadmin -rwxrwxr-x Invader ZIM 2x02a - The Girl Who Cried Gnome.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614071 2001-11-16+06:05:56.0000000000 2013-04-01+18:38:53.0173892780 122816428 119940 joel:storageadmin -rwxrwxr-x Invader ZIM 1x07b - Hamstergeddon.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614087 2002-04-28+05:59:30.0000000000 2013-04-01+18:38:53.0173892780 124763940 121840 joel:storageadmin -rwxrwxr-x Invader ZIM 1x16a - Megadoomer.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614056 2003-09-27+12:53:02.0000000000 2013-04-01+18:38:53.0173892780 189503488 185064 joel:storageadmin -rwxrwxr-x Invader ZIM 2x06 - The Frycook What Came From All That Space.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614067 2001-11-15+18:11:18.0000000000 2013-04-01+18:38:53.0173892780 120462216 117640 joel:storageadmin -rwxrwxr-x Invader ZIM 1x05b - The Wettening.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614058 2003-01-16+21:46:06.0000000000 2013-04-01+18:38:53.0173892780 122249216 119384 joel:storageadmin -rwxrwxr-x InvaderZim-1x12-Halloween Spectacular of Spooky Dooml.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614076 2001-09-24+02:31:38.0000000000 2013-04-01+18:38:53.0183892780 125733048 122788 joel:storageadmin -rwxrwxr-x Invader ZIM 1x10a - Plague of Babies.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614096 2003-09-27+15:58:10.0000000000 2013-04-01+18:38:53.0183892780 100182016 97836 joel:storageadmin -rwxrwxr-x Invader ZIM 2x03a - Vindicated!.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614077 2001-09-24+03:15:24.0000000000 2013-04-01+18:38:53.0393892780 124050472 121144 joel:storageadmin -rwxrwxr-x Invader ZIM 1x10b - Bloaty's Pizza Hog.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614078 2001-09-29+16:03:20.0000000000 2013-04-01+18:38:53.0393892780 126927584 123956 joel:storageadmin -rwxrwxr-x Invader ZIM 1x11a - Bolognius Maximus.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614069 2001-11-28+15:46:12.0000000000 2013-04-01+18:38:53.0393892780 125384448 122448 joel:storageadmin -rwxrwxr-x Invader ZIM 1x06b - Battle Dib.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614068 2001-11-28+14:56:06.0000000000 2013-04-01+18:38:53.0393892780 125814388 122868 joel:storageadmin -rwxrwxr-x Invader ZIM 1x06a - Career Day.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614084 2002-04-07+00:09:48.0000000000 2013-04-01+18:38:53.0393892780 254875404 248904 joel:storageadmin -rwxrwxr-x Invader ZIM 1x14 - Battle of the Planets.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614089 2002-05-12+00:51:20.0000000000 2013-04-01+18:38:53.0393892780 253109164 247180 joel:storageadmin -rwxrwxr-x Invader ZIM 1x17 - TAK - The Hideous New Girl.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614080 2002-03-23+04:55:30.0000000000 2013-04-01+18:38:53.0393892780 124622176 121704 joel:storageadmin -rwxrwxr-x Invader ZIM 1x12a - Mysterious Mysteries.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614090 2002-10-28+01:33:40.0000000000 2013-04-01+18:38:53.0393892780 122853612 119976 joel:storageadmin -rwxrwxr-x Invader ZIM 1x18a - Gir Goes Crazy and Stuff.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614083 2002-03-30+16:10:10.0000000000 2013-04-01+18:38:53.0393892780 127394708 124412 joel:storageadmin -rwxrwxr-x Invader ZIM 1x13b - FBI Warning of Doom.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614081 2002-03-23+09:41:14.0000000000 2013-04-01+18:38:53.0393892780 127299424 124316 joel:storageadmin -rwxrwxr-x Invader ZIM 1x12b - Future Dib.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614082 2002-03-30+15:16:42.0000000000 2013-04-01+18:38:53.0393892780 129016860 125996 joel:storageadmin -rwxrwxr-x Invader ZIM 1x13a - Door-to-Door.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614091 2002-10-28+01:37:32.0000000000 2013-04-01+18:38:53.0403892780 130204424 127156 joel:storageadmin -rwxrwxr-x Invader ZIM 1x18b - Dib's Wonderful Life of Doom.mpg; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Invader Zim
18614150 2010-06-25+01:20:48.0000000000 2013-04-01+18:38:53.0403892780 182855680 178572 joel:storageadmin -rwxrwxr-x Family.Guy.S08E21.PDTV.XviD-BiA.avi; 6 /media/Scarydoor/mystuff/incoming/moovyzzz/george
18614700 2011-01-10+07:46:11.0000000000 2013-04-01+18:38:53.0403892780 733978624 716780 joel:storageadmin -rwxrwxr-x alliance-deuce2-xvid.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Deuce.Bigalow.European.Gigolo.DVDRiP.XviD-ALLiANCE
18614362 2011-01-21+11:49:17.0000000000 2013-04-01+18:38:53.0403892780 735959040 718716 joel:storageadmin -rwxrwxr-x Knocked.Up[2007][Unrated.Edition]DvDrip[Eng]-aXXo.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Knocked.Up[2007][Unrated.Edition]DvDrip[Eng]-aXXo
18614706 2010-11-26+02:19:58.0000000000 2013-04-01+18:38:53.0403892780 1533674770 1497736 joel:storageadmin -rwxrwxr-x Inception (2010) DVDRip XviD-MAXSPEED www.torentz.3xforum.ro.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Inception (2010) DVDRip XviD-MAXSPEED
18614708 2010-11-25+10:17:19.0000000000 2013-04-01+18:38:53.0403892780 7005792 6844 joel:storageadmin -rwxrwxr-x sample.avi; 7 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Inception (2010) DVDRip XviD-MAXSPEED
18614192 2010-12-16+07:50:32.0000000000 2013-04-01+18:38:53.0403892780 183198788 178908 joel:storageadmin -rwxrwxr-x blue.mountain.state.s02e08.hdtv.xvid-fever.avi; 6 /media/Scarydoor/mystuff/incoming/moovyzzz/george
18614353 2010-07-21+15:21:18.0000000000 2013-04-01+18:38:53.0403892780 103147866 100732 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E04 - XPO [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
18614354 2010-07-21+15:32:46.0000000000 2013-04-01+18:38:53.0403892780 115751112 113040 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E13 - Thrust Issues [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
18614351 2010-07-21+15:05:46.0000000000 2013-04-01+18:38:53.0403892780 109968788 107392 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E01 - Meet Killface [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
18614347 2010-07-21+15:21:30.0000000000 2013-04-01+18:38:53.0403892780 109177880 106620 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E05 - Kidnapped! [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
18614352 2010-07-21+15:20:24.0000000000 2013-04-01+18:38:53.0403892780 119237896 116444 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E12 - Penultimate Fighting [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
18614355 2010-07-21+15:17:58.0000000000 2013-04-01+18:38:53.0413892780 114785922 112096 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E09 - The Odd Couple [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
18614358 2010-07-21+15:20:48.0000000000 2013-04-01+18:38:53.0413892780 104325938 101884 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E03 - Pimp My Revenue [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
18614357 2010-07-21+15:15:00.0000000000 2013-04-01+18:38:53.0413892780 109127180 106572 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E02 - Meet Awesome-X [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
18614356 2010-07-21+15:18:24.0000000000 2013-04-01+18:38:53.0413892780 118311454 115540 joel:storageadmin -rwxrwxr-x Frisky Dingo - S1E07 - Meet Antagone [Demon].avi; 8 /media/Scarydoor/mystuff/incoming/moovyzzz/george/Frisky Dingo - Seasons 1 + 2/Frisky Dingo - Season 1
